id,codigo,nombre,Peso[Kg],unidad,precio público sin IVA,precio mínimo de venta,precio mayoreo sin IVA,precio distribuidor sin IVA,Precio Medio Mayoreo sin IVA,Marca,Codigo SAT,ean,Volumen[cm3],,Familia,Descripción Familia
55860,R-CC-FOS,"Rack con conexiones de cobre y gas, FOSET",99,Juego,22336.21,25910,22336.21,22336.21,22336.21,Foset,56121900,7.50624E+12,1089094,,P474,Racks con producto
55861,R-CV-FOS,"Rack con conexiones de PPR, FOSET",89,Juego,16439.66,19070,16439.66,16439.66,16439.66,Foset,56121900,7.50624E+12,1053864,,P474,Racks con producto
55862,R-CG-FOS,"Rack con conexiones de acero galvanizado, FOSET",97,Juego,7512.93,8715,7512.93,7512.93,7512.93,Foset,56121900,7.50624E+12,1003200,,P474,Racks con producto
55863,R-ES,"Rack de plástico para escobas, TRUPER",4.36,Pieza,193.97,225,193.97,193.97,193.97,Truper,56121900,7.50624E+12,58695,,P581,Racks sin producto
55883,R-FJ,Rack con franelas y jergas,100,Set,5300,6148,5300,5300,5300,Klintek,56121900,7.50624E+12,1011560,,P474,Racks con producto
55884,EX-COX-VK,"Exhibidor de conexiones, VOLTECK",6.58,Set,1211.21,1405,1211.21,1211.21,1211.21,Volteck,56121902,7.50624E+12,43706,,P583,Tableros exhibidores
55885,EXVK-AUO,Exhibidor VOLTECK de abrazaderas para tubo,0.545,Set,129.31,150,129.31,129.31,129.31,Volteck,56121900,7.50624E+12,3932.558,,P583,Tableros exhibidores
55886,EXVK-CAB,Exhibidor VOLTECK de cables y cordones,0.315,Set,129.31,150,129.31,129.31,129.31,Volteck,56121900,7.50624E+12,3017.31,,P583,Tableros exhibidores
55887,EX-DES-PIL1,"Exhibidor despachador de pilas, VOLTECK",11.545,Set,1455.17,1688,1455.17,1455.17,1455.17,Volteck,56121900,7.50624E+12,99417.36,,P474,Racks con producto
55890,EX-ACC-VK,"Exhibidor de accesorios, VOLTECK",5,Set,1131.9,1313,1131.9,1131.9,1131.9,Volteck,56121902,7.50624E+12,26828.48,,P583,Tableros exhibidores
55894,SUPER-MAQ-2,Mueble exhibidor con herramienta eléctrica,668.5,Juego,180212.07,209046,180212.07,180212.07,180212.07,Truper,56121900,7.50624E+12,3366940.5,,P579,Muebles para herramienta
55905,EX80-CON-1T,"Exhibidor de Construcción, 80x80 cm, 1 tablero",20.64,Juego,3589.66,4164,3589.66,3589.66,3589.66,Truper,56121900,7.50624E+12,135765,,P583,Tableros exhibidores
55906,EX80-CON-2T,"Exhibidor de Construcción, 80x80 cm, 2 tableros",51,Juego,6588.79,7643,6588.79,6588.79,6588.79,Truper,56121902,7.50624E+12,295837.5,,P583,Tableros exhibidores
55907,EX80-CAR-1T,"Exhibidor de Carpintería, 80x80 cm, 1 tablero",20.1,Juego,4587.07,5321,4587.07,4587.07,4587.07,Truper,56121900,7.50624E+12,136242,,P583,Tableros exhibidores
55908,EX80-CAR-2T,"Exhibidor de Carpintería, 80x80 cm, 2 tableros",36.2,Juego,7332.76,8506,7332.76,7332.76,7332.76,Truper,56121900,7.50624E+12,298593.75,,P583,Tableros exhibidores
55909,EX80-MEC-1T,"Exhibidor de Mecánica, 80x80 cm, 1 tablero",22.89,Juego,5183.62,6013,5183.62,5183.62,5183.62,Truper,56121900,7.50624E+12,133953.9,,P583,Tableros exhibidores
55910,EX80-MEC-2T,"Exhibidor de Mecánica, 80x80 cm, 2 tableros",47.96,Juego,11088.79,12863,11088.79,11088.79,11088.79,Truper,56121902,7.50624E+12,271656,,P583,Tableros exhibidores
55911,EX80-JAR-1T,"Exhibidor de Jardinería, 80x80 cm, 1 tablero",16.42,Juego,2505.17,2906,2505.17,2505.17,2505.17,Truper,56121900,7.50624E+12,223798.8,,P583,Tableros exhibidores
55912,EX80-JAR-2T,"Exhibidor de Jardinería, 80x80 cm, 2 tableros",35.1,Juego,4493.1,5212,4493.1,4493.1,4493.1,Truper,56121900,7.50624E+12,290955,,P583,Tableros exhibidores
55913,EX80-IND-1T,"Exhibidor de Seguridad industrial, 80x80 cm, 1 tablero",10.46,Juego,2030.17,2355,2030.17,2030.17,2030.17,Truper,56121900,7.50624E+12,219501,,P583,Tableros exhibidores
55914,EX80-PRE-1T,"Exhibidor PRETUL 80x80 cm, 1 tablero",18.44,Juego,2651.72,3076,2651.72,2651.72,2651.72,Pretul,56121900,7.50624E+12,137707.5,,P583,Tableros exhibidores
55915,EX80-PRE-2T,"Exhibidor PRETUL 80x80 cm, 2 tableros",39.38,Juego,5106.03,5923,5106.03,5106.03,5106.03,Pretul,56121900,7.50624E+12,306320.625,,P583,Tableros exhibidores
55922,EX80-CON-1T-CR,"Respaldo de inventario para exhibidor construcción, 80, 1sec",79.85,Set,15948.28,12769,13232.76,11007.76,14525.86,Truper,56121902,7.50624E+12,514533.6,,P585,Respaldos de inventario para exhibidores
55923,EX80-CON-2T-CR,"Respaldo de inventario para exhibidor construcción, 80, 2sec",123,Set,25431.03,20200,20905.17,17413.79,22844.83,Truper,56121902,7.50624E+12,515816,,P585,Respaldos de inventario para exhibidores
55924,EX80-CAR-1T-CR,"Respaldo de inventario para exhibidor carpintería, 80, 1 sec",37.64,Set,15387.93,12303,12715.52,10606.03,14008.62,Truper,56121902,7.50624E+12,155829.38,,P585,Respaldos de inventario para exhibidores
55925,EX80-CAR-2T-CR,"Respaldo de inventario para exhibidor carpintería, 80, 2 sec",93,Set,27155.17,21595,22370.69,18616.38,24568.97,Truper,56121902,7.50624E+12,492840,,P585,Respaldos de inventario para exhibidores
55926,EX80-MEC-1T-CR,"Respaldo de inventario para exhibidor mecánica, 80, 1 sec",207,Set,15732.76,12584,13060.34,10848.28,14353.45,Truper,56121902,7.50624E+12,524064.375,,P585,Respaldos de inventario para exhibidores
55927,EX80-MEC-2T-CR,"Respaldo de inventario para exhibidor mecánica, 80, 2 sec",90,Set,30991.38,24860,25732.76,21431.03,28318.97,Truper,56121902,7.50624E+12,488992,,P585,Respaldos de inventario para exhibidores
55928,EX80-JAR-1T-CR,"Respaldo de inventario para exhibidor jardín, 80, 1 sec",69.5,Set,11077.59,8865,9181.03,7642.24,10129.31,Truper,56121902,7.50624E+12,1252800,,P585,Respaldos de inventario para exhibidores
55929,EX80-JAR-2T-CR,"Respaldo de inventario para exhibidor jardín, 80, 2 sec",72,Set,17672.41,14047,14525.86,12109.48,15948.28,Truper,56121902,7.50624E+12,524272,,P585,Respaldos de inventario para exhibidores
55931,EX80-PRE-1T-CR,"Respaldo de inventario para exhibidor, 80, PRETUL 1 sec",79,Set,13232.76,10585,10991.38,9125,12025.86,Pretul,56121902,7.50624E+12,428460,,P585,Respaldos de inventario para exhibidores
55932,EX80-PRE-2T-CR,"Respaldo de inventario para exhibidor, 80, PRETUL 2 sec",41.5,Set,22370.69,17891,18534.48,15423.28,20258.62,Pretul,56121902,7.50624E+12,513513.25,,P585,Respaldos de inventario para exhibidores
55937,ATO-50,"Atomizador de 1/2 litro, KLINTEK",0.091,Pieza,30.17,22,25,18.97,26.72,Klintek,21101800,7.50624E+12,1626.187,,P825,Fumigadores domésticos y atomizadores
55938,ATO-100,"Atomizador de 1 litro, KLINTEK",0.121,Pieza,37.93,28,31.03,24.14,34.48,Klintek,21101800,7.50624E+12,2881.75,,P825,Fumigadores domésticos y atomizadores
55950,VITRO-G,"Gaveta plástica para organizar, negra, TRUPER",0.255,Pieza,30.17,35,30.17,30.17,30.17,Truper,56101716,7.50624E+12,3998.4,,P581,Racks sin producto
55951,MAQ-NEU,Mueble exhibidor con herramienta neumática,585.5,Set,80540.52,93427,80540.52,80540.52,80540.52,Truper,56121902,7.50624E+12,3217970.196,,P579,Muebles para herramienta
55953,R-TOR-6,"Rack modular con tornillos, 288 gavetas",793.5,Juego,57977.59,67254,57977.59,57977.59,57977.59,Fiero,31162800,7.50624E+12,2426580,,P474,Racks con producto
55954,R-CM-FOS,"Rack con conexiones para manguera de PP, FOSET",57,Juego,10297.41,11945,10297.41,10297.41,10297.41,Foset,31162800,7.50624E+12,1021674.5,,P474,Racks con producto
55955,EX-CM-FOS,"Exhibidor con conexiones para manguera de PP, FOSET",4.24,Juego,773.28,897,773.28,773.28,773.28,Foset,31162800,7.50624E+12,20295,,P580,Muestrarios
55956,DESP-BAV-GR-C,Despachador 29 compartimentos para brocas HSS con producto,15.72,Set,10155.17,11780,10155.17,10155.17,10155.17,Truper,31162800,7.50624E+12,87449.05,,P017,Brocas para metal
55957,DESP-BAV-CH-C,Despachador 13 compartimentos para brocas HSS con producto,6.545,Set,5120.69,5940,5120.69,5120.69,5120.69,Truper,31162800,7.50624E+12,22103.76,,P017,Brocas para metal
55958,R-PUDE,Exhibidor con 90 estuches de puntas para desarmador,13.145,Set,3113.79,3612,3113.79,3113.79,3113.79,Truper,31162800,7.50624E+12,89080,,P474,Racks con producto
55959,EX-PRE-RD,Exhibidor de ruedas para diablo PRETUL,14.81,Set,1035.34,1201,1035.34,1035.34,1035.34,Pretul,56131600,7.50624E+12,37950,,P583,Tableros exhibidores
55960,EX-FIE-ROD,Exhibidor de rodajas FIERO,12.16,Set,1384.48,1606,1384.48,1384.48,1384.48,Fiero,56131600,7.50624E+12,48486.6,,P583,Tableros exhibidores
55961,CUBE-8E,"Cubeta plástica con exprimidor, 8L KLINTEK",0.69,Pieza,137.07,110,116.38,94.83,125,Klintek,52152000,7.50624E+12,10378.125,,P599,Artículos de limpieza
55973,EXF-ARP,Exhibidor FIERO de taquetes arpón,1.17,Juego,172.41,200,172.41,172.41,172.41,Fiero,56131600,7.50624E+12,3881.712,,P580,Muestrarios
55974,EXF-EXP,Exhibidor FIERO de taquetes expansivos,1,Juego,172.41,200,172.41,172.41,172.41,Fiero,56131600,7.50624E+12,3901.76,,P580,Muestrarios
55975,EX-BA-GO,"Exhibidor tipo góndola, FOSET BASIC",400,Set,31659.48,36725,31659.48,31659.48,31659.48,Foset,56131600,7.50231E+12,2868159.8,,P578,Exhibidores tipo góndola
55976,EX-AQ-GO,"Exhibidor tipo góndola, FOSET AQUA",396,Set,32769.83,38013,32769.83,32769.83,32769.83,Foset,56131600,7.50231E+12,2786855.76,,P578,Exhibidores tipo góndola
55977,EX-AE-GO,"Exhibidor tipo góndola, FOSET AERO",241,Set,22589.66,26204,22589.66,22589.66,22589.66,Foset,56131600,7.50231E+12,1866058.961,,P578,Exhibidores tipo góndola
55978,EX-EL-GO,"Exhibidor tipo góndola, FOSET ELEMENT",411,Set,46218.1,53613,46218.1,46218.1,46218.1,Foset,56131600,7.50231E+12,2871605.88,,P578,Exhibidores tipo góndola
55979,EX-RI-GO,"Exhibidor tipo góndola, FOSET RIVIERA",450,Set,73004.31,84685,73004.31,73004.31,73004.31,Foset,56131600,7.50231E+12,2845003.4,,P578,Exhibidores tipo góndola
55980,EX-BAQ-GO,"Exhibidor tipo góndola, FOSET BASIC AQUA",426,Set,34482.76,40000,34482.76,34482.76,34482.76,Foset,56131600,7.50231E+12,2789703.739,,P578,Exhibidores tipo góndola
55981,EX-HER-GO,Exhibidor tipo góndola HERMEX,201,Set,23580.17,27353,23580.17,23580.17,23580.17,Hermex,56131600,7.50231E+12,1117098.35,,P578,Exhibidores tipo góndola
55984,MAQ-SOL,Mueble exhibidor con soldadoras,569,Set,100193.97,116225,100193.97,100193.97,100193.97,Truper,56131600,7.50231E+12,3388521.696,,P579,Muebles para herramienta
56005,PRO-LAMP,"Probador de lámparas, bases E26, E27, GX5.3 y GU10, VOLTECK",0.271,Set,262.93,305,262.93,262.93,262.93,Volteck,56121900,7.50624E+12,3436.875,,P060,Exhibidores monoproducto
56006,EX-ATIN-FOS,"Exhibidor de accesorios para tinaco, FOSET",6.645,Set,1591.38,1846,1591.38,1591.38,1591.38,Foset,56121900,7.50661E+12,51045,,P583,Tableros exhibidores
56007,R-MAQ-BOM,Mueble exhibidor con bombas de agua,1127,Set,176639.66,204902,176639.66,176639.66,176639.66,Truper,56121900,7.50661E+12,4221724.5,,P579,Muebles para herramienta
56010,EX-TB-GO,"Exhibidor tipo góndola, FOSET TÚBIG",363.8,Set,34861.21,40439,34861.21,34861.21,34861.21,Foset,56121900,7.50661E+12,2315719.763,,P578,Exhibidores tipo góndola
56011,EXF-CAR,"Exhibidor de cartuchos, FOSET",0.715,Pieza,350,406,350,350,350,Foset,56121900,7.50661E+12,3397.688,,P580,Muestrarios
56012,EX-FIE-ME,"Exhibidor de ménsulas, FIERO",5.455,Set,589.66,684,589.66,589.66,589.66,Fiero,56121900,7.50661E+12,27556,,P583,Tableros exhibidores
56014,R-GAV,Rack organizador multi gavetas TRUPER,63.5,Pieza,6788.79,7875,6788.79,6788.79,6788.79,Truper,56121902,7.50661E+12,571200,,P581,Racks sin producto
56015,EXF-PLA,"Exhibidor de pijas cabeza plana, FIERO",0.3,Juego,107.76,125,107.76,107.76,107.76,Fiero,31161503,7.50661E+12,2475,,P580,Muestrarios
56016,EXF-PHEX,"Exhibidor de pijas cabeza hexagonal, FIERO",0.35,Juego,107.76,125,107.76,107.76,107.76,Fiero,31161503,7.50661E+12,3318.047,,P580,Muestrarios
56017,EXF-TAQ,"Exhibidor de taquetes y sujetadores, FIERO",0,Juego,129.31,150,129.31,129.31,129.31,Fiero,55121902,7.50661E+12,2986.2,,P580,Muestrarios
56018,EXF-TUE,"Exhibidor de tuercas, FIERO",1.4,Juego,172.41,200,172.41,172.41,172.41,Fiero,31161700,7.50661E+12,4319.568,,P580,Muestrarios
56019,EX-LB-VK,"Exhibidor línea Lisboa, VOLTECK",5.455,Pieza,1029.31,1194,1029.31,1029.31,1029.31,Volteck,56121900,7.50661E+12,44477.76,,P583,Tableros exhibidores
56030,LIDE-94,"Líquido destapacaños de 946 ml, KLINTEK",1.338,Pieza,111.21,89,90.52,76.72,102.59,Klintek,47131600,7.50624E+12,2069.841,,P599,Artículos de limpieza
56153,EA-10H,"Shampoo alta espuma para hidrolavadora, 1 L, KLINTEK",1.071,Pieza,197.41,145,162.93,125,180.17,Klintek,31162800,7.50661E+12,1918.35,,P719,Estética automotriz
56361,EX-HE-CA,"Exhibidor con candados, HERMEX",11.18,Pieza,3010.34,3492,3010.34,3010.34,3010.34,Hermex,56121900,7.50624E+12,18960,,P583,Tableros exhibidores
56362,EX-HE-BI,"Exhibidor con bisagras, HERMEX",5.92,Pieza,799.14,927,799.14,799.14,799.14,Hermex,56121900,7.50624E+12,18532.8,,P583,Tableros exhibidores
56363,EX-HE-SB,"Exhibidor con cerraduras, HERMEX",9.6,Pieza,2125.86,2466,2125.86,2125.86,2125.86,Hermex,56121900,7.50624E+12,26256.84,,P583,Tableros exhibidores
56368,R-TAR,"Rack para tarjas, FOSET",21.36,Pieza,2737.07,3175,2737.07,2737.07,2737.07,Foset,56121900,7.50624E+12,161404.8,,P581,Racks sin producto
56371,EX-CALE-HS,Exhibidor con mini calentador solar de tubos Heat Pipe,18.54,Pieza,*,2850,2456.9,2456.9,2456.9,Foset,56121900,7.50624E+12,149160,,P060,Exhibidores monoproducto
56385,R-ESC,"Rack para escaleras, TRUPER",16.04,Pieza,2198.28,2550,2198.28,2198.28,2198.28,Truper,56121900,7.50624E+12,101831.4,,P581,Racks sin producto
57006,CELI-20,"Cepillo chico de plástico, KLINTEK",0.075,Pieza,11.21,9,9.48,7.76,10.34,Klintek,47131600,7.50624E+12,302.634,,P599,Artículos de limpieza
57007,CELI-30,"Cepillo grande de plástico, KLINTEK",0.125,Pieza,13.79,11,11.21,9.48,12.5,Klintek,47131600,7.50624E+12,459.115,,P599,Artículos de limpieza
57008,CELI-35,"Cepillo tipo plancha de plástico, KLINTEK",0.126,Pieza,15.09,12,12.5,10.34,13.79,Klintek,47131600,7.50624E+12,595.95,,P599,Artículos de limpieza
57009,CELI-45,"Cepillo tipo italiano de plástico, KLINTEK",0.184,Pieza,16.38,13,13.36,11.21,14.66,Klintek,47131600,7.50624E+12,1036.8,,P599,Artículos de limpieza
57010,CELI-10,"Cepillo tipo escobeta de plástico, KLINTEK",0.052,Pieza,13.79,11,11.21,9.48,12.5,Klintek,47131600,7.50624E+12,306.9,,P599,Artículos de limpieza
57019,PASA-L,"Pastilla sanitaria aromatizante y desinfectante, lavanda",0.061,Pieza,16.38,12,13.36,10.34,14.66,Klintek,47131800,7.50624E+12,199.436,,P599,Artículos de limpieza
57020,PASA-H,"Pastilla sanitaria aromatizante y desinfectante, herbal",0.065,Pieza,16.38,12,13.36,10.34,14.66,Klintek,47131800,7.50624E+12,221.021,,P599,Artículos de limpieza
57021,PASA-2A,Blíster con 2 pastillas azules desinfectantes para tanque WC,0.111,Set,36.21,27,30.17,23.28,33.62,Klintek,47131800,7.50624E+12,342.584,,P599,Artículos de limpieza
57022,MECH-175S,"Trapeador de microfibra tipo toalla, bastón 120 cm, KLINTEK",0.486,Pieza,81.9,65,68.1,56.03,73.28,Klintek,47131600,7.50624E+12,4559.985,,P599,Artículos de limpieza
57023,RECO-9,"Recogedor de plástico, KLINTEK",0.1,Pieza,25,20,20.69,17.24,22.41,Klintek,47131600,7.50624E+12,1887.6,,P599,Artículos de limpieza
57024,RECO-11B,"Recogedor plástico con bastón de madera, KLINTEK",0.282,Pieza,56.03,45,47.41,38.79,50.86,Klintek,47131600,7.50624E+12,3393.152,,P599,Artículos de limpieza
57025,EX-ES-VK,"Exhibidor de Línea Española, VOLTECK",4.6,Set,895.69,1039,895.69,895.69,895.69,Volteck,56121902,7.50624E+12,47401.2,,P583,Tableros exhibidores
57026,EX-BA-VK,"Exhibidor de Línea BASIC armada, VOLTECK",3.06,Set,646.55,750,646.55,646.55,646.55,Volteck,56121902,7.50624E+12,17015,,P583,Tableros exhibidores
57027,R-A-CAT,"Rack para armado de carretillas, TRUPER",14,Pieza,2965.52,3440,2965.52,2965.52,2965.52,Truper,56121902,7.50624E+12,128608.35,,P581,Racks sin producto
57029,CESA-14,"Cepillo sanitario de plástico con base, KLINTEK",0.175,Pieza,39.66,32,33.62,27.59,36.21,Klintek,47131600,7.50624E+12,3594.591,,P599,Artículos de limpieza
57032,GON-100T,"Góndola de pared 100 x 220 cm, TRUPER",43.48,Pieza,2810.34,3260,2810.34,2810.34,2810.34,Truper,31162800,7.50661E+12,85407.32,,P578,Exhibidores tipo góndola
57033,R-ESC-D,"Rack para 10 escaleras, TRUPER",47.14,Pieza,10754.31,12475,10754.31,10754.31,10754.31,Truper,56121900,7.50624E+12,234900,,P581,Racks sin producto
57062,EX-LIN-VK,"Exhibidor línea italiana negro, VOLTECK",3.38,Pieza,908.62,1054,908.62,908.62,908.62,Volteck,56131600,7.50231E+12,22863.6,,P583,Tableros exhibidores
57063,EX-LIB-VK,"Exhibidor línea italiana blanco, VOLTECK",3.4,Pieza,972.41,1128,972.41,972.41,972.41,Volteck,56131600,7.50231E+12,21844.908,,P583,Tableros exhibidores
57067,R-CASS,Rack para 4 cascos de seguridad,0.975,Pieza,271.55,315,271.55,271.55,271.55,Truper,56121900,7.50231E+12,24525,,P581,Racks sin producto
57070,AMU-24,"Aceite rojo para muebles, 240 ml, KLINTEK",0.221,Pieza,50.86,42,42.24,36.21,47.41,Klintek,15121500,7.50624E+12,583.474,,P599,Artículos de limpieza
57071,AMU-48,"Aceite rojo para muebles, 480 ml, KLINTEK",0.43,Pieza,85.34,69,71.55,59.48,79.31,Klintek,15121500,7.50624E+12,1111.86,,P599,Artículos de limpieza
57084,EA-10,"Shampoo para auto, 473 ml, KLINTEK",0.543,Pieza,53.45,39,43.1,33.62,48.28,Klintek,53131600,7.50624E+12,1067.22,,P719,Estética automotriz
57085,EA-21,"Polish blanco en pasta para auto, 250 g, uso ligero, KLINTEK",0.283,Pieza,42.24,32,36.21,27.59,39.66,Klintek,12181500,7.50624E+12,577.422,,P719,Estética automotriz
57086,EA-22,"Polish rosa en pasta para auto, 250 g, uso medio, KLINTEK",0.272,Pieza,42.24,32,36.21,27.59,39.66,Klintek,12181500,7.50624E+12,587.504,,P719,Estética automotriz
57087,EA-23,"Polish líquido para auto, 473 ml, KLINTEK",0.571,Pieza,87.93,65,73.28,56.03,80.17,Klintek,12181500,7.50624E+12,1118.794,,P719,Estética automotriz
57088,EA-31,"Cera líquida de silicón para auto, 473 ml, KLINTEK",0.559,Pieza,80.17,59,66.38,50.86,73.28,Klintek,12181500,7.50624E+12,998.75,,P719,Estética automotriz
57089,EA-32,"Cera líquida PTFE para auto, 473 ml, KLINTEK",0.549,Pieza,93.97,69,77.59,59.48,84.48,Klintek,12181500,7.50624E+12,1034.911,,P719,Estética automotriz
57090,EA-33,"Cera líquida acrílica para auto, 473 ml, KLINTEK",0.549,Pieza,93.97,69,77.59,59.48,84.48,Klintek,12181500,7.50624E+12,1055.535,,P719,Estética automotriz
57094,EA-51,"Líquido protector de vinil, 240 ml, KLINTEK",0.28,Pieza,47.41,35,38.79,30.17,43.1,Klintek,39121719,7.50624E+12,595.247,,P719,Estética automotriz
57095,EA-52,"Líquido protector de vinil, 960 ml, KLINTEK",1.078,Pieza,119.83,89,99.14,76.72,109.48,Klintek,39121719,7.50624E+12,2227.742,,P719,Estética automotriz
57103,JER-1R,"Jerga roja sarga gruesa de 1 m x 48 cm, KLINTEK",0.174,Pieza,25.86,21,21.55,18.1,24.14,Klintek,47131501,7.50624E+12,894.744,,P599,Artículos de limpieza
57104,JER-1A,"Jerga azul sarga gruesa de 1 m x 48 cm, KLINTEK",0.191,Pieza,25.86,21,21.55,18.1,24.14,Klintek,47131501,7.50624E+12,964.678,,P599,Artículos de limpieza
57105,JER-1RL,"Jerga sarga ligera de 1 m x 48 cm roja, KLINTEK",0.164,Pieza,25,20,20.69,17.24,22.41,Klintek,47131501,7.50624E+12,937.463,,P599,Artículos de limpieza
57106,JER-1AL,"Jerga azul sarga ligera de 1 m x 48 cm, KLINTEK",0.174,Pieza,25,20,20.69,17.24,22.41,Klintek,47131501,7.50624E+12,871.875,,P599,Artículos de limpieza
57107,JER-1GP,"Jerga gris plana de 1 m x 48 cm, KLINTEK",0.161,Pieza,22.41,18,18.97,15.52,20.69,Klintek,47131501,7.50624E+12,1179.64,,P599,Artículos de limpieza
57189,EX-HE-CLO,Exhibidor HERMEX de accesorios para closet,7.99,Pieza,1326.72,1539,1326.72,1326.72,1326.72,Hermex,56131600,7.50231E+12,39765.44,,P583,Tableros exhibidores
58000,ESTM-530,"Estante metálico 5 repisas capacidad 80 Kg,180x30x85, TRUPER",20.74,Pieza,1978.45,1590,1633.62,1370.69,1806.03,Truper,56121900,7.50661E+12,43146,,P861,Estantes
58001,ESTM-830,"Estante metálico 8 repisas capacidad 80 Kg,180x30x85, TRUPER",29.32,Pieza,2801.72,2250,2323.28,1939.66,2543.1,Truper,56121900,7.50661E+12,50760,,P861,Estantes
58003,ESTM-545,"Estante metálico 5 repisas capacidad 80 Kg,180x45x85, TRUPER",25.675,Pieza,2314.66,1850,1909.48,1594.83,2112.07,Truper,56121900,7.50661E+12,56862.9,,P861,Estantes
58004,ESTM-845,"Estante metálico 8 repisas capacidad 80 Kg,180x45x85, TRUPER",36.82,Pieza,3318.97,2650,2745.69,2284.48,3017.24,Truper,56121900,7.50661E+12,71787.24,,P861,Estantes
59974,CAR-A,"Carro de autoservicio, TRUPER",0,Pieza,*,3740,*,3224.14,*,Truper,31162800,7.50661E+12,0,,P005,Artículos promocionales
59975,GON-3260PI,"Poste izquierdo 32' x 60' para góndola, TRUPER",0,Pieza,*,1662,*,1432.76,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
59977,GON-1684PI,"Poste izquierdo 16' x 84' para góndola, TRUPER",0,Pieza,*,1790,*,1543.1,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
59978,GON-1684PD,"Poste derecho 16' x 84' para góndola, TRUPER",0,Pieza,*,1790,*,1543.1,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
59979,GON-3260PM,"Poste medio 32' x 60' para góndola, TRUPER",0,Pieza,*,1830,*,1577.59,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
59980,GON-1684PM,"Poste medio 16' x 84' para góndola, TRUPER",0,Pieza,*,1914,*,1650,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
59981,GON-48Z,"Zoclo de 48' para góndola, TRUPER",0,Pieza,*,241,*,207.76,*,Truper,30191600,7.50661E+12,0,,P895,Mobiliario autoservicio
