1,748,-843.5
1,748,-39.8
1,2779,-1496
1,2779,-2628
1,3887,209
1,3887,319
1,3401,-307
1,3401,-254
1,4049,-2929
1,4049,-4966
1,360,1528
1,360,-6219
1,256,113
1,256,913
1,389,-52
1,389,-97
1,4469,-4
1,4469,-4
1,728,-236
1,728,277
1,648,-1139
1,648,128
1,801,-301
1,801,339
1,4107,-215
1,4107,-275
1,3920,-7
1,3920,-2
1,5160,-1
1,5160,-1
1,326,-444
1,326,947
1,345,-147
1,345,851
1,561,-3
1,561,-5
1,552,-2
1,552,-6
1,271,-960
1,271,622
1,3144,-52
1,3144,-52
1,4051,-200
1,4051,-200
1,258,-62
1,258,53
1,3076,32
1,3076,-14
1,4737,112
1,4737,50
1,4738,267
1,4738,102
1,4870,4
1,4870,15
1,4756,0
1,4756,0
1,4755,1
1,4755,7
1,4765,0
1,4765,14
1,4777,-10
1,4777,2
1,660,-910
1,660,1565
1,1303,11
1,1303,361
1,810,110
1,810,120
1,641,-756
1,641,-664
1,3913,-6
1,3913,-6
1,888,112
1,888,112
1,3494,-12
1,3494,-12
1,1747,106
1,1747,71
1,1749,-19
1,1749,-54
1,5170,-14
1,5170,-14
1,2564,-32
1,2564,-32
1,4605,-118
1,4605,-118
1,5121,-1110
1,5121,-1110
1,177,-4400
1,177,-8835
1,4151,4408
1,4151,14296
1,2716,1
1,2716,0
1,2780,-238
1,2780,388
1,1409,-330
1,1409,-9
1,5172,-101
1,5172,-65
1,1361,2
1,1361,64
1,1313,-9
1,1313,83
1,1607,-145
1,1607,-145
1,5173,0
1,5173,10
1,1759,-235
1,1759,-112
1,1352,-13
1,1352,-21
1,147,-55
1,147,-34
1,5174,-9
1,5174,-9
1,5139,-295
1,5139,-348
1,5167,14
1,5167,-5
1,5140,-395
1,5140,-191
1,5142,-6
1,5142,-6
1,5150,-119
1,5150,36
1,5151,-128
1,5151,31
1,4070,-50
1,4070,-170
1,5176,-5
1,5176,-5
1,5168,-457
1,5168,-434
1,113,-40
1,113,-40
1,4739,186
1,4739,52
1,1451,10
1,1451,13
1,2789,-102
1,2789,-7
1,2803,-85
1,2803,330
1,1863,-17
1,1863,-9
1,2569,-317
1,2569,-317
1,2484,-232
1,2484,-252
1,2485,-90
1,2485,-42
1,2589,-6
1,2589,-6
1,4383,-120
1,4383,-120
1,1816,-44
1,1816,-43
1,743,24
1,743,101
1,863,-102
1,863,-123
1,846,-43
1,846,-12
1,3733,-17
1,3733,-18
1,4767,-28
1,4767,43
1,3157,-31
1,3157,116
1,1388,46
1,1388,687
1,3190,-16
1,3190,-16
1,4512,-91
1,4512,-52
3,411,-1
3,411,-1
1,1894,-19
1,1894,86
1,669,-4493
1,669,-1946
1,672,-75
1,672,1019.8
1,233,-669
