5269,3,5
1434,3,52
5455,3,-618
80,3,-281.75
2586,3,-8
3177,3,600
5247,3,6
1060,3,5
5495,3,28
1558,3,-1
5353,3,4
1801,1,364
312,1,0
1819,1,0
1438,1,166
695,4,6
1306,1,-5
2522,1,-8
5612,1,30
133,1,0
3454,3,9
835,3,22
746,3,6
4690,1,1000
5670,1,-2
668,3,709.5
5649,1,51
1394,1,0
4036,1,3
3836,1,0
5677,1,44
5038,4,0
3049,1,0
5678,4,11
3457,4,8
3495,1,1
5243,1,-21
2320,1,-5
5029,1,7
5619,1,35
5681,4,0
1744,3,-2
1607,3,2
5488,3,-180
4525,3,-2241
94,1,1186.5
3938,4,12
3939,4,11
5346,4,15
707,4,6
4381,4,0
5623,1,0
2716,3,-5
5207,3,-129
2788,3,11
5574,3,-5
5543,3,0
3227,3,-2
3873,3,-1
1411,3,-3811
2356,3,-19
762,3,-1
4058,1,450
5264,3,-22
149,1,50
3218,4,-2
3697,4,4
4494,4,0
3713,1,0
3740,1,65
842,3,26
5334,3,33
3487,1,67
618,3,-5
3813,1,5
3128,1,5
3946,4,30
5504,1,5
3200,1,-19
3869,1,56
187,1,400
3960,1,-17
4668,3,201.6
325,3,440
5124,1,3
2159,1,6
5689,1,60
5191,3,-381
2802,3,134
3598,1,-8
104,1,0
829,3,-7
1372,3,0
3394,3,-4
894,3,-20
859,4,27
667,4,421.5
5368,4,-1
1891,4,1
5494,1,0
3940,1,47
4122,3,-112
4437,1,1
3816,1,-25
5713,1,35
170,1,-12
79,4,182
827,4,21
645,4,9
2558,1,5
5669,1,10
5050,1,63
3844,3,-3
3940,3,4
4604,3,79
772,1,7
5595,1,97
2912,3,16
4074,4,0
1388,4,0
2490,1,3
4007,3,3
3232,1,58
4005,3,-5
3706,3,0
4861,1,-1
1785,1,9
4151,3,-1021
80,1,1065.1
1887,4,-2
633,3,12
4771,3,15
4739,3,23
1393,3,-20
2641,1,-2
1809,1,2
661,4,433.5
5069,1,49
662,4,402.7
192,4,187
